time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),rain (mm),wind_speed_10m (km/h)
1/17/2023 03:00:00 AM,21.5,89.0,24.2,0.0,6.5
1/17/2023 04:00:00 AM,22.3,86.0,24.8,0.0,8.4
1/17/2023 05:00:00 AM,22.2,86.0,24.4,0.0,10.4
1/17/2023 06:00:00 AM,22.3,84.0,24.2,0.0,11.5
1/17/2023 07:00:00 AM,22.7,81.0,24.4,0.0,12.3
1/17/2023 08:00:00 AM,25.2,77.0,27.8,0.0,11.8
1/17/2023 09:00:00 AM,26.3,69.0,28.5,0.0,12.6
1/17/2023 10:00:00 AM,27.0,68.0,29.4,0.0,12.8
1/17/2023 11:00:00 AM,28.0,66.0,31.3,0.0,11.2
1/17/2023 12:00:00 PM,28.8,63.0,32.1,0.0,13.3
1/17/2023 01:00:00 PM,28.8,63.0,32.1,0.0,9.4
1/17/2023 02:00:00 PM,28.5,65.0,31.8,0.3,11.6
1/17/2023 03:00:00 PM,26.6,79.0,31.3,2.5,4.5
1/17/2023 04:00:00 PM,27.5,72.0,30.8,0.4,12.0
1/17/2023 05:00:00 PM,26.5,76.0,29.6,0.0,12.1
1/17/2023 06:00:00 PM,25.3,78.0,28.6,0.0,8.0
1/17/2023 07:00:00 PM,24.5,83.0,28.4,0.0,4.7
1/17/2023 08:00:00 PM,23.9,93.0,28.8,0.0,2.7
1/17/2023 09:00:00 PM,23.8,95.0,28.9,0.0,1.8
1/17/2023 10:00:00 PM,23.8,90.0,27.8,0.0,6.3
1/17/2023 11:00:00 PM,23.5,91.0,27.2,0.0,8.4
1/18/2023 12:00:00 AM,23.3,90.0,26.4,0.0,11.3
1/18/2023 01:00:00 AM,23.2,87.0,25.9,0.0,11.3
1/18/2023 02:00:00 AM,23.1,86.0,25.4,0.0,12.5
1/18/2023 03:00:00 AM,23.0,86.0,25.3,0.0,12.6
1/18/2023 04:00:00 AM,23.0,86.0,25.0,0.0,13.8
1/18/2023 05:00:00 AM,23.1,84.0,24.9,0.0,14.7
1/18/2023 06:00:00 AM,23.2,83.0,25.0,0.0,14.3
1/18/2023 07:00:00 AM,23.3,82.0,25.2,0.0,13.9
1/18/2023 08:00:00 AM,25.0,78.0,27.9,0.0,10.0
1/18/2023 09:00:00 AM,26.6,73.0,29.9,0.0,8.3
1/18/2023 10:00:00 AM,27.0,72.0,30.6,0.0,6.6
1/18/2023 11:00:00 AM,26.8,73.0,30.4,0.0,6.9
1/18/2023 12:00:00 PM,26.5,75.0,30.1,0.0,7.6
1/18/2023 01:00:00 PM,26.8,75.0,30.3,0.0,8.7
1/18/2023 02:00:00 PM,27.3,73.0,30.7,0.1,9.9
1/18/2023 03:00:00 PM,27.0,74.0,30.6,0.1,9.0
1/18/2023 04:00:00 PM,26.3,80.0,30.4,1.7,7.9
1/18/2023 05:00:00 PM,25.6,86.0,30.5,3.0,4.0
1/18/2023 06:00:00 PM,24.4,95.0,29.7,0.1,3.6
1/18/2023 07:00:00 PM,23.6,95.0,28.2,0.0,4.7
1/18/2023 08:00:00 PM,23.6,89.0,27.6,0.0,4.8
1/18/2023 09:00:00 PM,24.2,83.0,28.6,0.0,0.8
1/18/2023 10:00:00 PM,23.6,86.0,27.3,0.0,5.4
1/18/2023 11:00:00 PM,22.1,93.0,25.6,0.0,5.8
1/19/2023 12:00:00 AM,22.6,93.0,26.0,0.0,8.1
1/19/2023 01:00:00 AM,22.4,94.0,25.4,0.0,10.9
1/19/2023 02:00:00 AM,22.4,90.0,24.4,0.0,14.2
1/19/2023 03:00:00 AM,22.4,84.0,23.9,0.0,14.4
1/19/2023 04:00:00 AM,22.4,82.0,23.6,0.0,14.6
1/19/2023 05:00:00 AM,22.4,80.0,23.6,0.0,14.8
1/19/2023 06:00:00 AM,22.5,80.0,23.5,0.0,15.7
1/19/2023 07:00:00 AM,22.7,80.0,23.9,0.0,15.6
1/19/2023 08:00:00 AM,24.7,77.0,27.0,0.0,11.9
1/19/2023 09:00:00 AM,26.0,73.0,28.9,0.0,9.1
1/19/2023 10:00:00 AM,27.2,69.0,30.6,0.0,7.8
1/19/2023 11:00:00 AM,28.1,66.0,32.1,0.0,9.7
1/19/2023 12:00:00 PM,28.8,62.0,32.3,0.0,12.0
1/19/2023 01:00:00 PM,28.6,63.0,31.6,0.0,8.2
1/19/2023 02:00:00 PM,29.0,62.0,31.8,0.1,11.9
1/19/2023 03:00:00 PM,28.8,62.0,30.9,0.2,15.8
1/19/2023 04:00:00 PM,27.7,64.0,28.9,0.1,19.3
1/19/2023 05:00:00 PM,26.6,68.0,28.3,0.0,15.7
1/19/2023 06:00:00 PM,25.1,72.0,26.6,0.0,14.5
1/19/2023 07:00:00 PM,24.2,76.0,26.2,0.0,11.3
1/19/2023 08:00:00 PM,24.1,76.0,26.7,0.0,7.4
1/19/2023 09:00:00 PM,23.9,77.0,26.7,0.0,6.4
1/19/2023 10:00:00 PM,23.2,83.0,26.3,0.0,6.2
1/19/2023 11:00:00 PM,22.9,83.0,25.9,0.0,5.4
1/20/2023 12:00:00 AM,22.9,82.0,24.9,0.0,11.9
1/20/2023 01:00:00 AM,22.9,80.0,24.4,0.0,13.0
1/20/2023 02:00:00 AM,22.7,80.0,24.1,0.0,13.7
1/20/2023 03:00:00 AM,22.8,79.0,24.0,0.0,14.9
1/20/2023 04:00:00 AM,22.9,78.0,23.8,0.0,16.2
1/20/2023 05:00:00 AM,23.0,76.0,23.7,0.0,16.7
1/20/2023 06:00:00 AM,22.8,76.0,23.5,0.0,15.9
1/20/2023 07:00:00 AM,23.0,75.0,23.6,0.0,16.5
1/20/2023 08:00:00 AM,24.9,72.0,26.4,0.0,14.4
1/20/2023 09:00:00 AM,25.9,69.0,27.6,0.0,13.8
1/20/2023 10:00:00 AM,27.2,65.0,29.1,0.0,13.6
1/20/2023 11:00:00 AM,28.7,61.0,31.2,0.0,16.1
1/20/2023 12:00:00 PM,28.4,64.0,30.2,0.0,17.1
1/20/2023 01:00:00 PM,28.6,65.0,30.9,0.0,15.5
1/20/2023 02:00:00 PM,28.6,65.0,30.5,0.1,18.9
1/20/2023 03:00:00 PM,28.3,66.0,30.0,0.0,19.2
1/20/2023 04:00:00 PM,27.5,69.0,29.7,0.0,15.5
1/20/2023 05:00:00 PM,27.1,70.0,30.1,0.0,10.2
1/20/2023 06:00:00 PM,26.1,72.0,29.1,0.0,7.6
1/20/2023 07:00:00 PM,25.1,76.0,28.5,0.0,4.8
1/20/2023 08:00:00 PM,24.1,81.0,27.4,0.0,5.8
1/20/2023 09:00:00 PM,24.5,73.0,26.8,0.0,8.3
1/20/2023 10:00:00 PM,24.7,71.0,25.7,0.0,16.5
1/20/2023 11:00:00 PM,24.6,72.0,25.5,0.0,18.2
1/21/2023 12:00:00 AM,24.6,73.0,25.6,0.0,17.0
1/21/2023 01:00:00 AM,24.4,73.0,25.8,0.0,14.1
1/21/2023 02:00:00 AM,23.8,75.0,25.6,0.0,11.3
1/21/2023 03:00:00 AM,23.4,77.0,25.2,0.0,11.6
1/21/2023 04:00:00 AM,23.1,77.0,24.9,0.0,10.5
1/21/2023 05:00:00 AM,22.9,78.0,24.3,0.0,12.6
1/21/2023 06:00:00 AM,22.8,77.0,23.7,0.0,15.5
1/21/2023 07:00:00 AM,23.0,74.0,23.3,0.0,18.4
1/21/2023 08:00:00 AM,25.1,70.0,26.3,0.0,15.5
1/21/2023 09:00:00 AM,26.5,65.0,27.7,0.0,16.8
1/21/2023 10:00:00 AM,27.6,62.0,29.1,0.0,16.6
1/21/2023 11:00:00 AM,28.7,60.0,30.7,0.0,17.1
1/21/2023 12:00:00 PM,28.6,60.0,30.0,0.0,16.2
1/21/2023 01:00:00 PM,29.2,58.0,30.9,0.0,15.4
1/21/2023 02:00:00 PM,29.4,57.0,31.3,0.2,15.6
1/21/2023 03:00:00 PM,28.9,59.0,30.6,0.2,15.6
1/21/2023 04:00:00 PM,28.4,63.0,30.5,0.2,13.8
1/21/2023 05:00:00 PM,27.7,67.0,30.5,0.0,10.7
1/21/2023 06:00:00 PM,25.9,71.0,28.6,0.0,8.7
1/21/2023 07:00:00 PM,24.7,76.0,27.7,0.0,6.6
1/21/2023 08:00:00 PM,25.0,75.0,28.2,0.0,5.1
1/21/2023 09:00:00 PM,25.0,75.0,28.5,0.0,2.9
1/21/2023 10:00:00 PM,23.8,83.0,27.4,0.0,4.0
1/21/2023 11:00:00 PM,24.6,77.0,28.1,0.1,3.6
1/22/2023 12:00:00 AM,24.1,81.0,27.7,0.1,3.6
1/22/2023 01:00:00 AM,23.1,87.0,26.9,0.0,3.4
1/22/2023 02:00:00 AM,22.8,87.0,26.3,0.0,3.8
1/22/2023 03:00:00 AM,22.6,88.0,25.8,0.0,6.2
1/22/2023 04:00:00 AM,22.5,88.0,25.2,0.0,9.4
1/22/2023 05:00:00 AM,22.7,87.0,24.8,0.0,13.3
1/22/2023 06:00:00 AM,22.7,87.0,24.6,0.0,14.7
1/22/2023 07:00:00 AM,23.0,86.0,25.1,0.0,14.4
1/22/2023 08:00:00 AM,25.1,79.0,27.8,0.0,12.0
1/22/2023 09:00:00 AM,26.0,76.0,29.3,0.1,9.0
1/22/2023 10:00:00 AM,27.0,74.0,30.5,0.2,9.0
1/22/2023 11:00:00 AM,27.7,72.0,31.5,0.1,9.0
1/22/2023 12:00:00 PM,28.8,67.0,32.1,0.1,14.2
1/22/2023 01:00:00 PM,26.8,78.0,31.0,1.3,7.3
1/22/2023 02:00:00 PM,28.4,69.0,31.5,0.1,13.1
1/22/2023 03:00:00 PM,28.5,66.0,31.0,0.0,15.2
1/22/2023 04:00:00 PM,27.6,69.0,30.2,0.0,13.7
1/22/2023 05:00:00 PM,26.9,71.0,30.1,0.0,9.4
1/22/2023 06:00:00 PM,25.3,77.0,28.6,0.0,6.8
1/22/2023 07:00:00 PM,24.4,80.0,27.5,0.0,7.6
1/22/2023 08:00:00 PM,23.4,86.0,26.3,0.0,9.7
1/22/2023 09:00:00 PM,23.5,87.0,26.8,0.0,8.1
1/22/2023 10:00:00 PM,24.5,80.0,28.3,0.0,3.6
1/22/2023 11:00:00 PM,22.2,92.0,25.6,0.0,5.9
1/23/2023 12:00:00 AM,22.5,91.0,26.0,0.0,5.4
1/23/2023 01:00:00 AM,22.4,92.0,25.6,0.0,8.0
1/23/2023 02:00:00 AM,22.1,93.0,25.1,0.0,8.7
1/23/2023 03:00:00 AM,21.8,94.0,24.8,0.0,8.4
1/23/2023 04:00:00 AM,21.6,94.0,24.5,0.0,9.2
1/23/2023 05:00:00 AM,21.5,94.0,24.3,0.0,9.4
1/23/2023 06:00:00 AM,21.3,95.0,23.9,0.0,9.7
1/23/2023 07:00:00 AM,21.7,93.0,24.1,0.0,12.0
1/23/2023 08:00:00 AM,24.5,82.0,27.0,0.0,13.0
1/23/2023 09:00:00 AM,26.1,75.0,28.9,0.0,12.0
1/23/2023 10:00:00 AM,27.4,70.0,30.6,0.0,11.2
1/23/2023 11:00:00 AM,28.8,64.0,32.6,0.0,12.4
1/23/2023 12:00:00 PM,29.6,61.0,33.8,0.0,11.2
1/23/2023 01:00:00 PM,30.2,58.0,34.3,0.0,10.1
1/23/2023 02:00:00 PM,30.5,56.0,34.0,0.0,11.4
1/23/2023 03:00:00 PM,30.3,54.0,32.6,0.0,13.1
1/23/2023 04:00:00 PM,30.0,53.0,31.7,0.0,12.7
1/23/2023 05:00:00 PM,28.3,61.0,30.3,0.0,12.4
1/23/2023 06:00:00 PM,25.7,68.0,28.1,0.0,7.7
1/23/2023 07:00:00 PM,23.6,81.0,26.2,0.0,8.9
1/23/2023 08:00:00 PM,25.1,75.0,28.3,0.0,6.0
1/23/2023 09:00:00 PM,23.0,86.0,26.3,0.0,5.6
1/23/2023 10:00:00 PM,22.8,86.0,26.0,0.0,5.7
1/23/2023 11:00:00 PM,22.1,88.0,25.2,0.0,5.4
1/24/2023 12:00:00 AM,22.8,84.0,25.4,0.0,8.6
1/24/2023 01:00:00 AM,22.3,89.0,25.1,0.0,7.9
1/24/2023 02:00:00 AM,22.3,90.0,25.1,0.0,9.5
1/24/2023 03:00:00 AM,22.3,90.0,24.7,0.0,11.3
1/24/2023 04:00:00 AM,22.1,88.0,24.3,0.0,11.1
1/24/2023 05:00:00 AM,21.9,85.0,23.7,0.0,11.8
1/24/2023 06:00:00 AM,21.8,84.0,23.2,0.0,12.9
1/24/2023 07:00:00 AM,22.2,83.0,23.4,0.0,15.0
1/24/2023 08:00:00 AM,24.3,78.0,26.7,0.0,10.7
1/24/2023 09:00:00 AM,26.0,72.0,28.4,0.0,12.4
1/24/2023 10:00:00 AM,27.4,68.0,29.8,0.0,15.6
1/24/2023 11:00:00 AM,28.7,60.0,31.0,0.1,17.3
1/24/2023 12:00:00 PM,29.7,53.0,31.8,0.0,17.3
1/24/2023 01:00:00 PM,30.4,50.0,32.8,0.0,15.3
1/24/2023 02:00:00 PM,30.7,48.0,32.6,0.0,12.6
1/24/2023 03:00:00 PM,30.8,46.0,32.1,0.0,11.0
1/24/2023 04:00:00 PM,30.3,48.0,31.1,0.0,14.3
1/24/2023 05:00:00 PM,27.8,59.0,29.6,0.1,10.8
1/24/2023 06:00:00 PM,25.4,78.0,28.2,0.4,11.3
1/24/2023 07:00:00 PM,24.3,84.0,27.6,0.5,9.1
1/24/2023 08:00:00 PM,24.2,84.0,26.6,0.0,14.3
1/24/2023 09:00:00 PM,24.0,83.0,26.3,0.0,13.9
1/24/2023 10:00:00 PM,23.8,81.0,25.8,0.0,13.9
1/24/2023 11:00:00 PM,23.1,82.0,25.5,0.0,9.8
1/25/2023 12:00:00 AM,22.7,85.0,25.5,0.0,7.5
1/25/2023 01:00:00 AM,22.5,87.0,25.1,0.0,9.1
1/25/2023 02:00:00 AM,22.4,86.0,24.4,0.0,12.3
1/25/2023 03:00:00 AM,22.2,82.0,23.4,0.0,14.4
1/25/2023 04:00:00 AM,22.1,75.0,22.3,0.0,17.3
1/25/2023 05:00:00 AM,22.3,69.0,21.6,0.0,19.9
1/25/2023 06:00:00 AM,22.2,68.0,21.2,0.0,21.0
1/25/2023 07:00:00 AM,22.2,68.0,21.1,0.0,21.6
1/25/2023 08:00:00 AM,24.8,62.0,24.7,0.0,18.0
1/25/2023 09:00:00 AM,26.3,56.0,26.3,0.0,17.0
1/25/2023 10:00:00 AM,27.5,54.0,28.1,0.0,16.1
1/25/2023 11:00:00 AM,28.9,48.0,29.2,0.0,21.3
1/25/2023 12:00:00 PM,29.0,49.0,29.2,0.0,20.9
1/25/2023 01:00:00 PM,29.0,48.0,28.4,0.0,22.5
1/25/2023 02:00:00 PM,28.4,51.0,27.8,0.0,21.6
1/25/2023 03:00:00 PM,27.5,54.0,26.9,0.0,22.2
1/25/2023 04:00:00 PM,26.7,56.0,26.3,0.0,20.6
1/25/2023 05:00:00 PM,25.8,60.0,26.0,0.0,16.5
1/25/2023 06:00:00 PM,24.2,64.0,25.4,0.0,8.9
1/25/2023 07:00:00 PM,22.7,70.0,24.3,0.0,6.4
1/25/2023 08:00:00 PM,22.3,77.0,24.1,0.0,8.0
1/25/2023 09:00:00 PM,21.1,85.0,23.1,0.0,6.9
1/25/2023 10:00:00 PM,21.5,81.0,23.1,0.0,8.9
1/25/2023 11:00:00 PM,21.3,79.0,21.6,0.0,16.1
1/26/2023 12:00:00 AM,21.4,75.0,21.2,0.0,18.1
1/26/2023 01:00:00 AM,21.2,74.0,21.0,0.0,16.2
1/26/2023 02:00:00 AM,20.9,74.0,20.7,0.0,15.3
1/26/2023 03:00:00 AM,20.5,74.0,20.2,0.0,15.5
1/26/2023 04:00:00 AM,20.3,74.0,19.8,0.0,16.1
1/26/2023 05:00:00 AM,20.1,75.0,19.5,0.0,16.4
1/26/2023 06:00:00 AM,19.9,76.0,19.3,0.0,16.9
1/26/2023 07:00:00 AM,20.2,75.0,19.5,0.0,17.6
1/26/2023 08:00:00 AM,22.7,69.0,22.9,0.0,14.2
1/26/2023 09:00:00 AM,24.3,65.0,25.0,0.0,12.4
1/26/2023 10:00:00 AM,25.9,60.0,27.2,0.0,11.4
1/26/2023 11:00:00 AM,27.2,56.0,29.1,0.0,12.9
1/26/2023 12:00:00 PM,28.2,53.0,29.4,0.0,14.0
1/26/2023 01:00:00 PM,28.9,50.0,29.6,0.0,13.3
1/26/2023 02:00:00 PM,29.3,50.0,30.0,0.0,15.6
1/26/2023 03:00:00 PM,28.6,53.0,29.0,0.0,17.5
1/26/2023 04:00:00 PM,27.5,57.0,27.8,0.0,18.4
1/26/2023 05:00:00 PM,26.8,60.0,27.5,0.0,16.2
1/26/2023 06:00:00 PM,25.0,68.0,26.5,0.0,11.5
1/26/2023 07:00:00 PM,23.9,73.0,25.8,0.0,8.8
1/26/2023 08:00:00 PM,24.5,71.0,27.5,0.0,1.3
1/26/2023 09:00:00 PM,22.5,82.0,25.3,0.0,4.6
1/26/2023 10:00:00 PM,22.9,80.0,25.5,0.0,6.0
1/26/2023 11:00:00 PM,23.2,79.0,26.1,0.0,4.4
1/27/2023 12:00:00 AM,22.2,85.0,25.2,0.0,4.7
1/27/2023 01:00:00 AM,22.6,84.0,24.9,0.0,10.3
1/27/2023 02:00:00 AM,22.4,85.0,24.4,0.0,11.7
1/27/2023 03:00:00 AM,22.3,85.0,24.0,0.0,13.2
1/27/2023 04:00:00 AM,22.3,83.0,23.9,0.0,13.0
1/27/2023 05:00:00 AM,22.2,82.0,23.5,0.0,14.3
1/27/2023 06:00:00 AM,22.1,81.0,23.3,0.0,14.0
1/27/2023 07:00:00 AM,22.3,80.0,23.6,0.0,13.5
1/27/2023 08:00:00 AM,24.5,74.0,26.5,0.0,10.5
1/27/2023 09:00:00 AM,26.3,67.0,28.1,0.0,13.0
1/27/2023 10:00:00 AM,27.6,63.0,29.5,0.0,14.1
1/27/2023 11:00:00 AM,28.2,61.0,30.1,0.0,13.0
1/27/2023 12:00:00 PM,29.9,54.0,32.3,0.0,14.6
1/27/2023 01:00:00 PM,29.8,53.0,31.8,0.0,10.1
1/27/2023 02:00:00 PM,30.5,52.0,32.6,0.0,10.0
1/27/2023 03:00:00 PM,29.7,55.0,31.8,0.0,11.0
1/27/2023 04:00:00 PM,28.1,63.0,31.2,0.1,6.1
1/27/2023 05:00:00 PM,25.5,79.0,29.8,0.7,2.8
1/27/2023 06:00:00 PM,24.9,84.0,29.3,0.3,3.3
1/27/2023 07:00:00 PM,24.3,89.0,28.3,0.2,8.1
1/27/2023 08:00:00 PM,25.2,75.0,28.0,0.0,9.3
1/27/2023 09:00:00 PM,24.9,76.0,27.4,0.0,10.1
1/27/2023 10:00:00 PM,24.7,76.0,27.0,0.0,11.4
1/27/2023 11:00:00 PM,25.0,74.0,26.5,0.0,15.5
1/28/2023 12:00:00 AM,24.9,62.0,24.5,0.0,19.1
1/28/2023 01:00:00 AM,24.3,60.0,24.0,0.0,16.2
1/28/2023 02:00:00 AM,24.0,61.0,24.0,0.0,14.1
1/28/2023 03:00:00 AM,23.6,61.0,23.8,0.0,12.2
1/28/2023 04:00:00 AM,23.3,62.0,23.5,0.0,12.3
1/28/2023 05:00:00 AM,22.8,65.0,23.3,0.0,10.5
1/28/2023 06:00:00 AM,22.6,67.0,23.6,0.0,8.3
1/28/2023 07:00:00 AM,22.6,70.0,23.5,0.0,10.3
1/28/2023 08:00:00 AM,24.2,67.0,25.7,0.0,8.7
1/28/2023 09:00:00 AM,25.7,63.0,27.6,0.0,7.2
1/28/2023 10:00:00 AM,26.8,60.0,28.2,0.0,11.0
1/28/2023 11:00:00 AM,28.4,54.0,30.4,0.0,14.3
1/28/2023 12:00:00 PM,29.2,51.0,31.1,0.0,14.3
1/28/2023 01:00:00 PM,28.3,54.0,29.4,0.0,12.3
1/28/2023 02:00:00 PM,28.1,57.0,29.3,0.0,13.6
1/28/2023 03:00:00 PM,28.1,56.0,28.8,0.0,16.5
1/28/2023 04:00:00 PM,26.6,60.0,27.0,0.0,17.7
1/28/2023 05:00:00 PM,25.9,62.0,26.5,0.0,15.9
1/28/2023 06:00:00 PM,24.7,68.0,26.0,0.0,11.8
1/28/2023 07:00:00 PM,23.8,72.0,25.5,0.0,9.7
1/28/2023 08:00:00 PM,23.1,77.0,25.6,0.0,6.0
1/28/2023 09:00:00 PM,22.9,78.0,25.5,0.0,5.1
1/28/2023 10:00:00 PM,22.5,80.0,25.0,0.0,4.7
1/28/2023 11:00:00 PM,22.4,78.0,24.7,0.0,5.4
1/29/2023 12:00:00 AM,22.3,77.0,24.2,0.0,7.2
1/29/2023 01:00:00 AM,22.0,78.0,23.9,0.0,7.3
1/29/2023 02:00:00 AM,21.7,79.0,23.0,0.0,10.5
1/29/2023 03:00:00 AM,21.1,75.0,21.3,0.0,13.9
1/29/2023 04:00:00 AM,20.9,71.0,20.4,0.0,16.2
1/29/2023 05:00:00 AM,21.0,70.0,20.5,0.0,15.3
1/29/2023 06:00:00 AM,20.9,70.0,20.4,0.0,15.3
1/29/2023 07:00:00 AM,21.0,70.0,20.6,0.0,15.3
1/29/2023 08:00:00 AM,22.9,66.0,23.5,0.0,10.6
1/29/2023 09:00:00 AM,24.4,61.0,25.0,0.0,11.2
1/29/2023 10:00:00 AM,25.7,57.0,26.2,0.0,12.7
1/29/2023 11:00:00 AM,27.6,53.0,29.1,0.0,13.3
1/29/2023 12:00:00 PM,27.9,53.0,29.4,0.0,10.3
1/29/2023 01:00:00 PM,28.7,51.0,29.6,0.0,11.8
1/29/2023 02:00:00 PM,28.7,51.0,29.4,0.0,13.8
1/29/2023 03:00:00 PM,27.8,54.0,28.5,0.0,14.5
1/29/2023 04:00:00 PM,27.0,57.0,27.6,0.0,15.5
1/29/2023 05:00:00 PM,26.3,60.0,27.0,0.0,14.4
1/29/2023 06:00:00 PM,25.0,65.0,26.0,0.0,12.2
1/29/2023 07:00:00 PM,23.8,69.0,25.2,0.0,9.6
1/29/2023 08:00:00 PM,23.1,73.0,25.0,0.0,6.3
1/29/2023 09:00:00 PM,22.8,75.0,25.0,0.0,5.6
1/29/2023 10:00:00 PM,22.5,77.0,24.7,0.0,5.7
1/29/2023 11:00:00 PM,22.2,79.0,24.0,0.0,8.4
1/30/2023 12:00:00 AM,21.9,80.0,23.2,0.0,11.9
1/30/2023 01:00:00 AM,21.7,77.0,22.5,0.0,12.4
1/30/2023 02:00:00 AM,21.4,76.0,21.9,0.0,12.9
1/30/2023 03:00:00 AM,21.1,76.0,21.7,0.0,11.6
1/30/2023 04:00:00 AM,20.9,76.0,21.5,0.0,11.1
1/30/2023 05:00:00 AM,20.7,76.0,21.1,0.0,12.8
1/30/2023 06:00:00 AM,20.6,76.0,20.7,0.0,14.7
1/30/2023 07:00:00 AM,21.1,75.0,21.0,0.0,16.1
1/30/2023 08:00:00 AM,23.7,67.0,24.4,0.0,11.8
1/30/2023 09:00:00 AM,25.3,61.0,26.0,0.0,12.7
1/30/2023 10:00:00 AM,27.0,56.0,28.2,0.0,12.0
1/30/2023 11:00:00 AM,28.1,53.0,30.4,0.0,11.6
1/30/2023 12:00:00 PM,29.3,50.0,31.6,0.0,11.7
1/30/2023 01:00:00 PM,30.4,47.0,31.9,0.0,12.3
1/30/2023 02:00:00 PM,29.9,49.0,30.7,0.0,15.0
1/30/2023 03:00:00 PM,29.0,52.0,29.6,0.0,16.6
1/30/2023 04:00:00 PM,28.6,55.0,29.5,0.0,16.6
1/30/2023 05:00:00 PM,26.9,62.0,28.0,0.0,16.3
1/30/2023 06:00:00 PM,25.3,68.0,26.8,0.0,12.1
1/30/2023 07:00:00 PM,24.0,73.0,26.1,0.0,8.4
1/30/2023 08:00:00 PM,24.0,75.0,26.1,0.0,9.7
1/30/2023 09:00:00 PM,23.6,77.0,25.7,0.0,9.6
1/30/2023 10:00:00 PM,23.1,79.0,25.8,0.0,5.1
1/30/2023 11:00:00 PM,22.6,83.0,25.4,0.0,5.1
1/31/2023 12:00:00 AM,22.7,81.0,24.7,0.0,9.8
1/31/2023 01:00:00 AM,22.5,75.0,23.3,0.0,13.4
1/31/2023 02:00:00 AM,22.8,72.0,23.5,0.0,12.9
1/31/2023 03:00:00 AM,22.3,73.0,23.0,0.0,12.7
1/31/2023 04:00:00 AM,22.0,74.0,22.6,0.0,13.1
1/31/2023 05:00:00 AM,22.0,74.0,22.4,0.0,14.0
1/31/2023 06:00:00 AM,22.0,73.0,22.3,0.0,14.8
1/31/2023 07:00:00 AM,22.3,71.0,22.3,0.0,16.7
1/31/2023 08:00:00 AM,24.4,67.0,26.3,0.0,6.8
1/31/2023 09:00:00 AM,25.9,63.0,28.0,0.0,6.5
1/31/2023 10:00:00 AM,27.5,56.0,28.4,0.0,14.2
1/31/2023 11:00:00 AM,28.3,53.0,28.2,0.0,20.6
1/31/2023 12:00:00 PM,28.8,51.0,28.2,0.0,23.1
1/31/2023 01:00:00 PM,29.8,48.0,29.7,0.0,23.9
1/31/2023 02:00:00 PM,29.8,48.0,29.5,0.0,22.5
1/31/2023 03:00:00 PM,29.0,50.0,28.4,0.0,22.4
1/31/2023 04:00:00 PM,28.0,52.0,27.5,0.0,21.4
1/31/2023 05:00:00 PM,26.7,55.0,26.0,0.0,21.0
1/31/2023 06:00:00 PM,25.1,59.0,24.7,0.0,17.7
1/31/2023 07:00:00 PM,24.3,61.0,24.4,0.0,14.6
1/31/2023 08:00:00 PM,24.1,68.0,25.5,0.0,9.2
1/31/2023 09:00:00 PM,23.5,70.0,25.4,0.0,6.4
1/31/2023 10:00:00 PM,23.0,72.0,24.9,0.0,5.8
1/31/2023 11:00:00 PM,23.0,73.0,24.7,0.0,7.2
2/1/2023 12:00:00 AM,21.7,78.0,23.6,0.0,6.1
2/1/2023 01:00:00 AM,22.1,75.0,23.2,0.0,10.5
2/1/2023 02:00:00 AM,21.8,75.0,22.9,0.0,10.3
2/1/2023 03:00:00 AM,21.7,76.0,23.0,0.0,8.2
2/1/2023 04:00:00 AM,21.6,76.0,23.0,0.0,7.9
2/1/2023 05:00:00 AM,21.6,77.0,23.0,0.0,8.7
2/1/2023 06:00:00 AM,21.7,77.0,22.7,0.0,11.2
2/1/2023 07:00:00 AM,22.1,76.0,22.9,0.0,13.6
2/1/2023 08:00:00 AM,24.3,70.0,25.9,0.0,9.8
2/1/2023 09:00:00 AM,25.7,66.0,27.7,0.0,8.8
2/1/2023 10:00:00 AM,27.3,61.0,29.6,0.0,9.7
2/1/2023 11:00:00 AM,30.1,51.0,32.2,0.0,12.0
2/1/2023 12:00:00 PM,30.6,51.0,33.0,0.0,13.7
2/1/2023 01:00:00 PM,31.2,50.0,33.6,0.0,13.7
2/1/2023 02:00:00 PM,30.5,53.0,32.1,0.0,15.5
2/1/2023 03:00:00 PM,30.3,54.0,32.5,0.0,11.5
2/1/2023 04:00:00 PM,30.2,55.0,32.4,0.0,11.5
2/1/2023 05:00:00 PM,29.0,60.0,31.1,0.0,13.3
2/1/2023 06:00:00 PM,27.2,67.0,30.1,0.0,8.6
2/1/2023 07:00:00 PM,25.2,77.0,28.7,0.0,5.5
2/1/2023 08:00:00 PM,25.8,73.0,29.2,0.0,4.7
2/1/2023 09:00:00 PM,24.1,83.0,28.0,0.0,3.2
2/1/2023 10:00:00 PM,24.7,78.0,28.2,0.0,5.0
2/1/2023 11:00:00 PM,24.1,81.0,27.3,0.0,6.3
2/2/2023 12:00:00 AM,23.9,82.0,26.9,0.0,7.8
2/2/2023 01:00:00 AM,23.8,84.0,26.8,0.0,8.6
2/2/2023 02:00:00 AM,23.7,85.0,26.8,0.0,8.1
2/2/2023 03:00:00 AM,23.6,84.0,26.8,0.0,7.6
2/2/2023 04:00:00 AM,23.5,84.0,26.6,0.0,7.2
2/2/2023 05:00:00 AM,23.3,84.0,26.2,0.0,8.2
